,cid,smiles
1702,216416,O(CCN1CCCC1)c1ccc([C@H]2[C@H](CCc3c2ccc(O)c3)c2ccccc2)cc1
1703,1054,CC1=C(O)C(CO)=C(CO)C=N1
1704,5351,S(=O)(=O)(c1ccc(NCS(=O)O)cc1)c1ccc(NCS(=O)O)cc1
1705,643975,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2
1706,643976,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=NC(=O)NC(=O)C1=N2
1707,5359,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
1708,5358,CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1
1709,71435,[89Sr+2].[Cl-].[Cl-]
1710,516900,[K+].[O-][Cl](=O)(=O)=O
1711,9562061,CC1=CC(=CC=C1\N=N\C1=C(C=C2C=C(C=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O)C1=CC(C)=C(C=C1)\N=N\C1=C(O)C2=C(N)C=C(C=C2C=C1S(O)(=O)=O)S(O)(=O)=O
1712,71433,Cl.Cl.N(CCNCCN)CCN
1713,2378,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1
1714,56842229,OC12CC3(CC(C1)CC(C3)C2)[C@@H](N)C(=O)N1[C@H]2C(C2)C[C@@H]1C#N.N(C)(C)C(=N)N=C(N)N
1715,440936,OC[C@H]1O[C@@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
1716,6441211,C(=O)([O-])CN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Zn+2].[Na+].[Na+].[Na+]
1717,6917715,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)C(=C)C2)CC1)CC)C#C
1718,612,CC(O)C(O)=O
1719,8249,NC(=N)NC(=N)NCCC1=CC=CC=C1
1720,23691718,S1(=O)(=O)C(C(N2C1CC2=O)C(=O)[O-])(C)C.[Na+]
1721,5311066,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1722,24480,[Mn](Cl)Cl
1723,6540428,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO
1724,66265,CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F
1725,16132253,O=C(N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CN)[C@H](CC)C)CCCCN)Cc1ccccc1)CC(C)C)CCCCN)CCCCN)C)CCCCN)CCCCN)Cc1ccccc1)CCCCN)C)Cc1ccccc1)C(C)C)CCCCN)[C@H](CC)C
1726,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC
1727,24244,[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3
1728,6337614,O=C1N([C@H]2C3CCN(C2)CC3)C[C@@H]2c3c1cccc3CCC2
1729,72041,O([C@H]1[C@H](OC(=O)C)[C@H](O)[C@H](O[C@@H]1CO)O[C@H]1[C@H](OC(=O)C)[C@H](O)[C@H](O[C@@H]1CO)O[C@H]1[C@H](OC(=O)C)[C@H](O)[C@H](O[C@@H]1CO)OC)[C@H]1O[C@@H]([C@@H](O[C@H]2O[C@@H]([C@@H](O[C@H]3O[C@@H]([C@@H](O[C@H]4O[C@@H]([C@@H](O[C@H]5O[C@@H]([C@@H](OC)[C@H](OC(=O)C)[C@@H]5O)CO)[C@H](OC(=O)C)[C@@H]4O)CO)[C@H](OC(=O)C)[C@@H]3O)C(=O)[O-])[C@H](OC(=O)C)[C@@H]2O)CO)[C@H](O)[C@@H]1NC(=O)C)CO
1730,9881504,O[C@H]1Cc2c(N(c3c1cccc3)C(=O)N)cccc2
1731,1548953,ClC(=C(c1ccc(OCCN(CC)CC)cc1)c1ccccc1)c1ccccc1
1732,24965990,Clc1cc2nc(oc2cc1)N1CC[C@H](N(CC1)C(=O)c1c(n2nccn2)ccc(c1)C)C
1733,72048,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC
1734,5467,S(=O)(=O)(c1cc(C(=O)NCCN(CC)CC)c(OC)cc1)C
1735,5742,Cl.NC(=N)N
1736,5743,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1737,5744,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
1738,5745,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
1739,5746,CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O
1740,6843,CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC
1741,5749,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
1742,5587,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1
1743,91562,S1[C@H]2N(C(=O)[C@H]2NC(=O)CC#N)C(=C(C1)COC(=O)C)C(=O)O
1744,5585,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1
1745,5583,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC
1746,3037556,[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
1747,28620,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1
1748,6473,O=C1NC(=O)NC(=O)C1(CCCC)CC
1749,6471,O(C1(c2ccccc2)C(CN(CC1)C)C)C(=O)CC
1750,7594,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1
1751,56841932,O([C@H]1[C@H](OC)CC(CC1)C[C@H](C1OC(=O)[C@H]2N(CCCC2)C(=O)C(=O)[C@@]2(O[C@@H](CC[C@H]2C)C[C@H](OC)/C(=C/C=C/C=C\C(C[C@H](C(=O)[C@H](OC)[C@H](O)/C(=C/[C@H](C(=O)C1)C)/C)C)C)/C)O)C)CCOCC
1752,6476,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1
1753,644077,S1SC[C@H](N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N)C1)CC(=O)N)CCC(=O)N)Cc1ccccc1)Cc1ccc(O)cc1
1754,644076,S1SC[C@H](N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N)C1)CC(=O)N)CCC(=O)N)Cc1ccccc1)Cc1ccc(O)cc1
1755,7758,O(C(CC)C)C(=O)C
1756,644073,O1[C@@H]2[C@]34[C@]5(C[C@@H]([C@]2(OC)CC5)[C@](O)(C(C)(C)C)C)[C@H](N(CC3)CC2CC2)Cc2c4c1c(O)cc2
1757,5282379,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O
1758,3598,OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl
1759,126941,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
1760,213046,s1nc(N2CCN(C[C@H]3[C@H](CN4C(=O)[C@@H]5[C@@H]6C[C@H]([C@@H]5C4=O)CC6)CCCC3)CC2)c2c1cccc2
1761,3936,C(=S)(N(c1nc(OC)ccc1)C)Oc1cc2c(cc1)CCCC2
1762,107526,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O
1763,516892,[Na+].[O-]C(=O)O
1764,23665770,S(=O)(=O)(OCCCCCCCCCCCCCC)[O-].[Na+]
1765,23665772,[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O
1766,11273,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C
1767,259331,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H]
1768,92727,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1
1769,9904,O[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)CC3)CC1)C
1770,5318517,O[C@H]1[C@]([C@@H]2[C@]([C@@H](C(=C)CC2)C/C=C/2\[C@H](O)COC2=O)(CC1)C)(CO)C
1771,92722,S(=O)(=O)(N[C@H](C(=O)N1[C@H](C[C@@H](CC1)C)C(=O)O)CCCN=C(N)N)c1c2NCC(Cc2ccc1)C
1772,9854012,ClC(Cl)(P(=O)(OP(=O)(OC[C@H]1O[C@@H](n2c3nc(SCCC(F)(F)F)nc(NCCSC)c3nc2)[C@H](O)[C@@H]1O)O)O)P(=O)(O)O
1773,15950376,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1
1774,4133,COC(=O)C1=CC=CC=C1O
1775,24462,[Cu+2].S(=O)(=O)([O-])[O-]
1776,65016,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
1777,65015,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1
1778,10034073,Clc1c(c(C(=O)O[C@H]2[C@H](O)[C@H](OC)[C@@H](O[C@@H]2C)OC/C/2=C\C=C\C[C@H](O)/C(=C/[C@@H]([C@@H](O[C@@H]3OC([C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)(C)C)/C(=C/C(=C/C[C@H](OC2=O)[C@H](O)C)/C)/C)CC)/C)c(O)c(Cl)c1O)CC
1779,12492,Clc1c(S(=O)(=O)N)cc(C(=O)NN2C(CCCC2C)C)cc1
1780,222528,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C
1781,71496458,COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C
1782,145068,O=[N]
1783,3267,O(C1C2(C(C3C(CC2)c2c(CC3)cc(O)cc2)CC1)C)C(=O)CCCC
1784,57515973,[H]\C(C)=C1\N=C(O)[C@@]2([H])CSSCCC([H])=C([H])[C@]([H])(CC(O)=N[C@]([H])(C(C)C)C(O)=N2)OC(=O)[C@@]([H])(N=C1O)C(C)C
1785,39912,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O
1786,5283731,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
1787,38853,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O
1788,5283734,O[C@H](CC[C@H]([C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C\1/C[C@@H](O)C[C@H](O)C1=C)/CCC2)C)C)C(C)C
1789,4044,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
1790,23978,[Cu]
1791,657308,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C
1792,44201349,P(=O)(OC1(CCN(CC1)c1cc2n(C3CC3)cc(c(=O)c2cc1F)C(=O)O)COc1c(F)cc(N2C[C@@H](OC2=O)CNC(=O)C)cc1)([O-])O.[Na+]
1793,6662,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1
1794,148139,P(=O)(SCCNCCCN)(O)O
1795,946,[O-]N=O
1796,7,c1(N(CC(CO)O)C(=O)C)c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
1797,5960,N[C@@H](CC(O)=O)C(O)=O
1798,5961,N[C@@H](CCC(N)=O)C(O)=O
1799,5458180,N(CCNCCN)CCN
1800,5965,[Br-].[Br-].O(c1cc([N+](C)(C)C)ccc1)C(=O)N(CCCCCCCCCCN(C(=O)Oc1cc([N+](C)(C)C)ccc1)C)C
1801,5966,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
1802,65906,Fc1ccc(Cn2c(N3CCC(N(C)c4[nH]c(=O)ccn4)CC3)nc3c2cccc3)cc1
1803,24808,[Cr](Cl)(Cl)Cl
1804,5487427,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
1805,9892583,c12N([C@H](CNc1[nH]c(nc2=O)N)CNc1ccc(cc1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=O.[Ca+2]
1806,3035406,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN
1807,2284,NCC(CC(O)=O)C1=CC=C(Cl)C=C1
1808,54675840,Oc1c(cc(N)cc1)C(=O)O
1809,2286,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1
1810,5284615,O[C@@]12[C@@H](CC3[C@](O)(c4c(C(=C3C1=O)O)c(O)ccc4)C)[C@H](N(C)C)C(=O)/C(=C(/O)\NCN1CCCC1)/C2=O
1811,5284616,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
1812,6288,C[C@@H](O)[C@H](N)C(O)=O
1813,4543,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
1814,4542,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
1815,4544,O1C(C2N(CCc3c2c(OC)c2OCOc2c3)C)c2c(C1=O)c(OC)c(OC)cc2
1816,439553,OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O
1817,9560989,FC(F)(F)c1ccc(/C(=N/OCCN)/CCCCOC)cc1.OC(=O)/C=C\C(=O)O
1818,4943,CC(C)C1=CC=CC(C(C)C)=C1O
1819,88133,SC(CC(=O)O)C(=O)O.O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)C)[C@H](C(=O)O[C@@H]([C@@](O)([C@H](O)[C@H](C(=O)[C@@H](C[C@]1(O)C)C)C)C)CC)C)C)[C@@H]1O[C@@H](C[C@H](N(C)C)[C@H]1O)C.OC(=O)CC
1820,149351,CCCCC[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O
1821,2576,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
1822,20057303,O([C@H]1[C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O[C@@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO)[C@H]2NC(=O)C)CO)[C@H](O[C@@H](O[C@H]2[C@H](O)C(O)[C@@H](O[C@@H]2CO)OC[C@H](NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)/C=C/CCCCCCCCCCCCC)[C@@H]1O)CO)[C@]1(OC([C@H](NC(=O)C)[C@@H](O)C1)[C@@H](O)[C@@H](O)CO)C(=O)O
1823,192715,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OC)[C@@H](NC(=O)[C@@H](N)CCCN=C(N)N)Cc1ccc(O)cc1
1824,23678798,[C@H](C(=O)O)(NC(=O)C)CS
1825,4826,CC(N\C(NC1=CC=NC=C1)=N/C#N)C(C)(C)C
1826,44205240,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1
1827,6473973,O1[C@@]2(O)C[C@H](O)[C@H](C1C[C@@H](OC1O[C@@H]([C@@H](O)[C@H](N)[C@@H]1O)C)/C=C/C=C/C=C/C=C/C[C@H](OC(=O)/C=C/[C@H]1O[C@@H]1C[C@H](O)C2)C)C(=O)O
1828,5311068,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1
1829,5311067,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1830,2375,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
1831,5311064,O[C@@H](CNCCc1cc(OC)c(OC)cc1)c1ccc(O)cc1
1832,2370,CC(C[N+](C)(C)C)OC(N)=O
1833,2372,O(CC(O)CNCCc1cc(OC)c(OC)cc1)c1cc(ccc1)C
1834,5362436,O(c1cc2/C(=C/NN/C(=N/CCCCC)/N)/C=Nc2cc1)C
1835,153241,O1C[C@@H](OC(=O)NCc2cc(NC(=O)Nc3cc(OC)c(cc3)c3ocnc3)ccc2)CC1
1836,21233,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3
1837,11622909,O=C(N(CC)CC)C1(C(C1)CN)c1ccccc1
1838,3599,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C
1839,5035,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2
1840,4436,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12
1841,441278,Oc1cc2[C@]3([C@H]([C@H](N(CC3)CC=C(C)C)Cc2cc1)C)C
1842,6427057,O1[C@]2(OC3C[C@H](OC(=O)[C@H]4C5(O)C(OC/C/5=C\C=C\C(C(O[C@@H]5O[C@H](C(O[C@@H]6O[C@H](C(O)[C@@H](OC)C6)C)[C@@H](OC)C5)C)/C(=C/C3)/C)C)[C@H](O)C(=C4)C)C2)CCC(C1C(CC)C)C
1843,977,O=O
1844,4946,CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12
1845,36736,O=C(N1C(CCC1)C(=O)NC(C)C(=O)O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC)CCCN=C(N)N)C(C)C)Cc1ccc(O)cc1)C(C)C)Cc1[nH]cnc1
1846,4940,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1
1847,80069,C1CC(CCN1C)(c1cc(ccc1)O)C(=O)CC.C(=O)(C(=O)O)O
1848,4942,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1
1849,6284,[N+](CCC(C(=O)N)(c1ccccc1)c1ccccc1)(C(C)C)(C(C)C)C.[I-]
1850,6287,CC(C)[C@H](N)C(O)=O
1851,4949,c1(c(=O)c(cn(c1)CC(=O)OCCC)I)I
1852,978,NC1=CC=C(C=C1)C(O)=O
1853,2118,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
1854,53130,S1[C@H]2N(C(=O)[C@H]2NC(=O)C(NC(=O)c2c(=O)cc([nH]c2)C)c2ccc(O)cc2)C(=C(C1)CSc1n(nnn1)C)C(=O)O
1855,6041,CNC[C@H](O)C1=CC(O)=CC=C1
1856,104799,ClCCN(N=O)C(=O)NC(P(=O)(OCC)OCC)C
1857,6047,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O
1858,42722,Oc1cc2c3c([nH]c2cc1)c(c1c(c3C)c[n+](cc1)C)C.[O-]C(=O)C
1859,6049,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
1860,2116,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1
1861,187,CC(=O)OCC[N+](C)(C)C
1862,134019,NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O
1863,134018,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N
1864,452548,s1c([C@H]2O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@@H]5[C@@H]([C@@H](c6c4cc4OCOc4c6)c4cc(OC)c(O)c(OC)c4)C(=O)OC5)O[C@@H]3CO2)ccc1
1865,6243627,O(C1C(C(O)C(C(O)C(C)/C=C/C=C(\C(=O)NC2=C(O)c3c(c4C(=O)C(O/C=C/C(OC)C1C)(Oc4c(c3O)C)C)C(=O)/C/2=C/NN1CCN(CC1)C)/C)C)C)C(=O)C
1866,10288191,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO
1867,32681,[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
1868,21307,CC1=C(SCCO1)C(=O)NC1=CC=CC=C1
1869,56842037,S1SC[C@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]3NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]4NC(=O)CC4)Cc4ccccc4)[C@H](O)C)CC(=O)N)C(C)C)CO)CSSC3)[C@H](O)C)[C@H](O)C)CO)CCCCN)CCC(=O)O)CSSC2)Cc2c3c([nH]c2)cccc3)CO)C(C)C)C1)CCC(=O)N)CCCNC(=N)N)CC(C)C)Cc1[nH]cnc1)CC(=O)N)[C@H](O)C)CO)CCCNC(=N)N)CCCCN)CCSC)CC(=O)N)CCCCN)CCCCN)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O
1870,56842034,P(=O)(OC1C(OC(n2c3ncnc(N)c3nc2)C1O)COP(=O)(OC1C(O)C(OC1COP(=O)(O)O)n1ccc(nc1=O)N)O)(OCC1OC(n2c(=O)[nH]c(=O)cc2)C(O)C1OP(=O)(OCC1OC(n2c3[nH]c(nc(=O)c3nc2)N)C(O)C1O)O)O.P(=O)(OC1C(OC(n2c(=O)[nH]c(=O)cc2)C1O)COP(=O)(OC1C(O)C(OC1CO)n1c2[nH]c(nc(=O)c2nc1)N)O)(OCC1OC(n2c3ncnc(N)c3nc2)C(O)C1OP(=O)(OCC1OC(n2ccc(nc2=O)N)C(O)C1O)O)O
1871,26035,S1c2c(N(CC(N(C)C)C)c3c1cccc3)cc(cc2)C(=O)C
1872,3284,O(C1(CCCCC1)C#C)C(=O)N
1873,16139605,S(CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)Cc1[nH]cnc1)CC(=O)O)CO)Cc1ccccc1)CO)CC(=O)O)CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)O)C(=O)O)Cc1c2c([nH]c1)cccc2)CC(=O)N)Cc1ccccc1)CC(=O)O)CCCNC(=N)N)C)C)CC(=O)N)[C@H](O)C)CC(=O)N)C
1874,6918638,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1
1875,3448,o1[nH]c(=O)c2CCNCc12
1876,71339,S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)[O-])C1C[n+]2n(C1)cnc2
1877,60714,[Gd+3].CC(O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1
1878,441306,O([C@H]1[C@H](NCC)C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@@H]1O)[C@H]1OC[C@](O)([C@H](NC)[C@H]1O)C
1879,3447,O(C(=O)CCCCCN=C(N)N)c1ccc(cc1)C(=O)OCC
1880,5831,C[N+](C)(C)CCOC(N)=O
